id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13091737,Charming one BR apartment in heart of Nolita/SoHo,72677655,Christina,Manhattan,Nolita,40.72153,-73.99493,Entire home/apt,126,2,11,2016-11-15,0.29,1,0
13092405,Midtown Apartment,72684665,David,Manhattan,Midtown,40.75733,-73.96577,Entire home/apt,150,1,136,2019-06-21,3.71,1,248
13092482,Lux Studio Apt in Midtown NYC near Central park!,30283594,Kara,Manhattan,Hell's Kitchen,40.76227,-73.99807,Entire home/apt,199,30,1,2016-10-04,0.03,121,365
13092522,"Sunny, charming 1 bedroom in Crown Heights",27714436,Rebecca,Brooklyn,Crown Heights,40.67372,-73.95334,Private room,51,1,1,2016-05-21,0.03,1,0
13092604,"Broadway, Luxury 1bd in Times Square",22541573,Ken,Manhattan,Theater District,40.76106,-73.9848,Entire home/apt,256,30,0,,,87,340
13093161,"West 23rd Street, Lux Chelsea 1bd serviced Apt",22541573,Ken,Manhattan,Chelsea,40.74641,-74.00401,Entire home/apt,289,30,2,2018-11-05,0.08,87,339
13093381,"West 23rd Street, Lux Chelsea Studio svcd apt",22541573,Ken,Manhattan,Chelsea,40.74651,-74.00563,Entire home/apt,219,30,1,2017-08-11,0.04,87,340
13093642,Ivy Tower,72296750,Carla,Manhattan,Hell's Kitchen,40.75798,-73.99156,Entire home/apt,239,30,0,,,1,365
13094020,Sunny 1 BR in Brooklyn,33656032,Warren,Brooklyn,Boerum Hill,40.686,-73.98579,Entire home/apt,125,3,1,2016-06-21,0.03,1,0
13094250,Garden Bedroom in Carroll Gardens Brownstone,72701423,Isaac,Brooklyn,Carroll Gardens,40.6783,-73.99419,Private room,90,1,5,2016-06-27,0.13,1,0
13094329,Designers Lovely UWS Full Floor Townhouse Apt!,372206,Liz,Manhattan,Upper West Side,40.7869,-73.97254,Entire home/apt,150,3,4,2016-10-02,0.11,1,0
13094690,"Sunny, Bushwick Apartment",8106327,Dallas,Brooklyn,Bushwick,40.69819,-73.9334,Private room,40,2,1,2017-08-19,0.04,1,0
13096146,"Garden Apartment in Crown Heights, Brooklyn",2762303,Jt,Brooklyn,Crown Heights,40.67336,-73.95451,Entire home/apt,120,4,7,2016-07-28,0.18,1,0
13097050,Steps from Central Park: Bedroom in spacious apt,38671350,Alejandro,Manhattan,East Harlem,40.78843,-73.95504,Private room,200,5,0,,,1,0
13098452,"3-6month SUBLET Sparkling, spacious, Manhattan 3BR",4942450,Sacha,Manhattan,Washington Heights,40.85073,-73.93851,Entire home/apt,126,68,17,2018-11-10,0.47,1,0
13098627,Spacious 2 bedroom apartment,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.7645,-73.99447,Entire home/apt,200,30,3,2017-11-26,0.12,31,341
13098701,NYCHaven4:Entire house minutes from JFK and Casino,47351539,Jason,Queens,South Ozone Park,40.67321,-73.79247,Entire home/apt,195,1,239,2019-06-21,6.31,4,256
13098705,Big & Beautiful 1-BR w/Private Backyard,14865754,Jerrell,Manhattan,Harlem,40.81829,-73.94686,Entire home/apt,175,2,34,2019-06-19,0.98,1,75
13098805,"Clean, quiet, cozi Upper East Side studio apt",24494897,Isabella,Manhattan,Upper East Side,40.76704,-73.95722,Entire home/apt,159,6,0,,,1,0
13099377,1 Bedroom in Quiet Hamilton Heights Neighborhood.,43518492,Angela,Manhattan,Harlem,40.82828,-73.94264,Private room,130,3,3,2019-05-20,0.1,1,0
13099447,Great ZEN & Peaceful one bedroom in Time Square!,72765906,Carla,Manhattan,Hell's Kitchen,40.76212,-73.9882,Entire home/apt,170,4,112,2019-07-01,2.97,1,262
13099742,Perfect Summer Apartment (1 Bedroom available),72770139,Francisco,Brooklyn,South Slope,40.66665,-73.98875,Private room,60,1,1,2016-07-09,0.03,1,0
13100152,"BEAUTIFUL TOP-FLOOR SUBLET IN ASTORIA, NYC",620810,Jay,Queens,Astoria,40.76555,-73.9169,Entire home/apt,110,13,1,2016-09-01,0.03,1,0
13100277,"Bright, inviting room-quick to NYC, females only.",35494734,Jennifer,Queens,Woodside,40.75266,-73.90336,Private room,70,5,9,2019-06-22,0.29,2,138
13100305,Spacious 1 bedroom 1 bath,72779585,Vanessa,Brooklyn,Crown Heights,40.67702,-73.95864,Entire home/apt,105,2,7,2019-04-28,0.18,1,32
13100373,Incredible 3 BR Union Square Loft,38331104,Anna,Manhattan,Gramercy,40.73627,-73.98986,Private room,100,7,0,,,1,0
13100726,NYC living to it's fullest... in a good way!,16884931,Whitney,Manhattan,East Harlem,40.80637,-73.93722,Entire home/apt,140,1,28,2019-04-24,0.74,1,170
13101260,Spacious Sun Drenched Brick Encrusted Loft,676499,Abe,Manhattan,East Village,40.72487,-73.98125,Entire home/apt,175,4,3,2017-06-30,0.08,1,0
13101616,EAST 60TH ST&1ST AVE/ 2BR DOORMAN BLDG,2856748,Ruchi,Manhattan,Upper East Side,40.75993,-73.96056,Entire home/apt,198,30,0,,,49,331
13101855,Garden level studio w/backyard,45197707,Claudine,Brooklyn,Flatlands,40.61529,-73.92567,Entire home/apt,90,2,125,2019-07-07,3.3,1,302
13102116,DOWNTOWN BROOKLYN beautiful apt,17181881,Peter,Brooklyn,Fort Greene,40.69286,-73.98037,Entire home/apt,128,10,1,2016-06-30,0.03,1,0
13102409,Large & comfortable studio in Financial District,2233249,Eve,Manhattan,Financial District,40.70931,-74.00959,Entire home/apt,110,6,5,2017-07-01,0.13,1,0
13105778,Entire Astoria Hardwood Floor 1 BR Apartment,72839296,Megahn,Queens,Long Island City,40.76235,-73.92973,Entire home/apt,99,2,16,2016-12-10,0.44,1,0
13107627,Private Bedroom w/ Private Bath/Mini Fridge,72542338,Mychelle,Brooklyn,Manhattan Beach,40.58078,-73.95356,Private room,125,2,21,2019-06-12,0.56,1,311
13108073,PRIME LOCATION-EAST 62nd/BEAUTIFULLY APPOINTED 1BR,2856748,Ruchi,Manhattan,Upper East Side,40.76174,-73.96366,Entire home/apt,160,30,0,,,49,364
13108191,"Sixth Ave Chelsea, 1bd Serviced Apartment",22541573,Ken,Manhattan,Chelsea,40.74451,-73.99236,Entire home/apt,270,30,0,,,87,350
13108192,"Sixth Ave Chelsea, Studio Serviced Apartment",22541573,Ken,Manhattan,Chelsea,40.7448,-73.99204,Entire home/apt,205,30,2,2016-12-21,0.06,87,0
13108345,"Sixth Ave Chelsea, Studio Serviced Apartment*",22541573,Ken,Manhattan,Chelsea,40.74491,-73.99267,Entire home/apt,205,30,0,,,87,357
13108573,"West 33rd street, Lux Studio Serviced Apartment",22541573,Ken,Manhattan,Chelsea,40.75148,-73.99397,Entire home/apt,230,30,1,2016-11-03,0.03,87,350
13109268,One bedroom with great views of Manhattan,72874338,Augie,Brooklyn,Bushwick,40.69025,-73.90871,Private room,40,1,3,2017-01-03,0.08,1,0
13109326,New York City Apt. w/ Incredible View of Manhattan,72874879,James,Brooklyn,Park Slope,40.67202,-73.97131,Entire home/apt,700,7,0,,,1,0
13109817,Private room available for summer,23147852,Briana,Brooklyn,Bedford-Stuyvesant,40.68398,-73.94515,Private room,69,90,0,,,1,365
13109933,Luxury condo with views in Brooklyn,1642326,Steve,Brooklyn,Downtown Brooklyn,40.69202,-73.98469,Entire home/apt,225,3,36,2019-07-03,1.01,1,53
13109949,"Sunny, couple-friendly BedStuy Apartment",72881006,Lane,Brooklyn,Bedford-Stuyvesant,40.69375,-73.95208,Private room,50,1,2,2016-06-20,0.05,1,0
13111578,"Spacious Room w/ Bed & TV, etc.",72897900,Joseph,Brooklyn,Bedford-Stuyvesant,40.68696,-73.92905,Private room,45,1,7,2016-06-14,0.19,1,0
13112297,Luxurious SOHO 2 BR Washington Sq Park,61391963,Corporate Housing,Manhattan,Greenwich Village,40.72807,-74.00041,Entire home/apt,159,30,4,2019-06-16,0.14,91,281
13112311,"***Lux Doorman/Furnished,Battery Park ***",52950465,Gal,Manhattan,Battery Park City,40.7109,-74.01768,Entire home/apt,250,30,0,,,12,280
13112601,Beautiful light and lots of space,13769025,Alberto,Brooklyn,Bedford-Stuyvesant,40.69563,-73.95149,Private room,43,1,0,,,1,220
13112855,Prime location Irving Place Doorman 1 bedroom 5191,16098958,Jeremy & Laura,Manhattan,Gramercy,40.73505,-73.98565,Entire home/apt,180,30,1,2017-07-31,0.04,96,281
13112895,Penthouse Exclusive Garden Top Apartment,7573341,Robert,Brooklyn,Sunset Park,40.63885,-74.01959,Entire home/apt,225,2,130,2019-06-28,3.48,2,306
13113038,Large apartment with a balcony in a doorman bldg,72507521,Sam,Manhattan,Harlem,40.81245,-73.94085,Entire home/apt,190,1,0,,,1,0
13113202,Private room with detached private bathroom,69427329,Michelle & Eddie,Queens,Elmhurst,40.73849,-73.87606,Private room,49,1,65,2019-07-01,1.7,6,355
13113422,"Clean, Open 1 bdrm Upper West- Steps from train",72918560,Lauren,Manhattan,Upper West Side,40.77995,-73.9822,Entire home/apt,294,14,0,,,1,0
13113626,Fantastic Midtown Apartment!-2b,46648109,Bridgestreet Corporate,Manhattan,Midtown,40.75722,-73.97842,Entire home/apt,559,30,2,2018-10-20,0.17,1,0
13113906,Park Slope room steps from Subway&Prospect Park,72923241,Jean-Guy,Brooklyn,Park Slope,40.67073,-73.98719,Private room,109,3,68,2019-06-10,1.97,1,213
13114019,Chic Unique Large Chelsea One Bedroom,34761471,Lincoln,Manhattan,Chelsea,40.74589,-74.0048,Entire home/apt,250,4,18,2018-09-29,0.49,1,0
13114072,"West 55th street, Lux 1bd Serviced Apartment",22541573,Ken,Manhattan,Midtown,40.76367,-73.98345,Entire home/apt,269,30,1,2018-11-18,0.13,87,364
13114237,Charming Sunny Designer Loft 1 stop to Manhattan,4043259,Tiffany,Brooklyn,Greenpoint,40.72536,-73.95712,Private room,81,2,131,2019-06-19,3.5,2,120
13114437,Room and private bath in sunny Brooklyn apartment,42605385,Cameron,Brooklyn,Flatbush,40.63612,-73.96297,Private room,53,14,2,2016-08-01,0.05,3,0
13114443,East Village Spacious 3 Bedroom Across from Park,72931015,Spencer,Manhattan,East Village,40.72527,-73.98347,Entire home/apt,206,1,1,2016-06-05,0.03,1,0
13114542,NYC,58735878,Jiandong,Manhattan,Harlem,40.82889,-73.94599,Private room,40,1,1,2016-05-27,0.03,1,0
13115616,"Spacious Charming NYC Apt, 10 min to Midtown",9197619,Samantha,Queens,Ditmars Steinway,40.77592,-73.91308,Entire home/apt,130,10,0,,,1,0
13115864,Charming Studio in West Chelsea,16055560,Catalina,Manhattan,Chelsea,40.7453,-74.00242,Entire home/apt,105,2,6,2016-06-20,0.16,1,0
13116397,Spacious Room in East Village Apartment,35959584,Kartik,Manhattan,East Village,40.72778,-73.97825,Private room,75,1,8,2016-09-29,0.21,1,0
13116481,Gorgeous stylish townhouse in Brooklyn,350055,Claire,Brooklyn,Prospect Heights,40.67641,-73.96775,Entire home/apt,499,4,7,2019-04-15,0.2,1,25
13117094,"On Fifth, Across From Central Park",72967204,Gerald,Manhattan,East Harlem,40.79485,-73.94868,Entire home/apt,165,7,49,2019-06-29,1.37,1,64
13117160,Bedroom in Clean Uptown Apartment,1921498,Pedro Pablo,Manhattan,Washington Heights,40.84467,-73.93374,Private room,55,6,2,2019-05-10,0.08,3,3
13117282,Cheerful & Practical Garden Apartment Near Subway,2988712,Sasha,Bronx,Claremont Village,40.83458,-73.91021,Entire home/apt,57,90,11,2019-05-10,0.31,7,68
13117480,"Cozy Park Slope Apt, Next to BBG",70674019,Jack,Brooklyn,Prospect Heights,40.67329,-73.96291,Entire home/apt,201,30,66,2019-06-16,1.78,2,159
13121809,Spacious Sunny One Bed in Williamsburg,24370211,Yety,Brooklyn,Williamsburg,40.71307,-73.95502,Entire home/apt,80,10,2,2017-01-07,0.05,2,0
13122135,Room in BIG art-filled space in prime Brooklyn,9793190,Rebecca,Brooklyn,Greenpoint,40.72721,-73.94951,Private room,80,1,4,2018-02-25,0.24,1,0
13122318,2bdrm apt w/private backyard in Artsy Bushwick,2689908,Emily,Brooklyn,Bushwick,40.69832,-73.92622,Entire home/apt,59,2,177,2019-06-24,4.74,1,3
13122932,"East Village duplex: peaceful, bright & cheerful",73029190,Dina,Manhattan,East Village,40.72554,-73.98245,Entire home/apt,250,14,0,,,1,174
13123232,Beautiful Private Room Near Hudson River,12341146,Michelle,Manhattan,Hell's Kitchen,40.76089,-73.99879,Private room,200,1,1,2016-06-06,0.03,1,0
13123883,Bright Open Bedroom at the Heart of Wall Street,18438941,Junyi,Manhattan,Financial District,40.70883,-74.00764,Shared room,100,10,0,,,1,0
13124637,Private BR in a 2 BR Central Park West,32132982,Vanessa,Manhattan,Upper West Side,40.79613,-73.96658,Private room,60,2,23,2017-02-21,0.62,1,0
13124724,391 Hancock Street,27019686,Gool-Jitzu,Brooklyn,Bedford-Stuyvesant,40.68329,-73.9399,Entire home/apt,150,5,1,2018-06-16,0.08,1,0
13125150,"Washington Street, Lux Svcd Studio in West Village",22541573,Ken,Manhattan,West Village,40.7304,-74.00887,Entire home/apt,215,30,0,,,87,365
13125243,Home away from home,46087238,Michion,Queens,Jamaica,40.68723,-73.78791,Private room,40,1,14,2018-10-11,0.42,2,335
13125552,Beautiful Bushwick Bungalow,20109188,Neanna,Brooklyn,Williamsburg,40.70413,-73.93205,Entire home/apt,175,2,102,2019-06-25,2.68,1,284
13126457,Unique 2BR Apartment,31483931,Nick,Queens,Long Island City,40.74226,-73.94999,Entire home/apt,151,2,87,2019-07-05,2.3,1,17
13126582,STUNNING ONE BEDROOM IN THE HEART OF NEW YORK CITY,73069526,Tony,Manhattan,Hell's Kitchen,40.7655,-73.98682,Entire home/apt,250,7,52,2018-09-04,1.4,1,0
13127582,One bedroom in Beautiful Astoria with balcony!,42048980,Stephanie,Queens,Ditmars Steinway,40.77265,-73.91401,Private room,100,1,1,2016-05-30,0.03,1,0
13127711,Elegantly designed 1bd room apt,71619228,Makeeba,Manhattan,Harlem,40.80501,-73.94249,Entire home/apt,200,7,0,,,1,178
13128747,2 Bedroom/2 Bath Luxury Apartment With Terrace,10676792,Kristen,Brooklyn,Bedford-Stuyvesant,40.68457,-73.9262,Entire home/apt,120,2,5,2016-08-31,0.13,2,0
13128861,"Cozy Studio in Clinton Hill, Brooklyn",16065842,Michael,Brooklyn,Clinton Hill,40.68511,-73.96638,Entire home/apt,100,2,64,2019-06-27,1.69,1,15
13128992,UpperEastSide Sun Drenched 2 Bedrooms Close to All,8687162,Pinar,Manhattan,Upper East Side,40.77847,-73.95371,Entire home/apt,135,15,0,,,1,0
13129120,"Central Park Bedroom - Spacious, Sunny, Subway",21077880,Camille,Manhattan,East Harlem,40.79525,-73.94912,Private room,80,2,29,2019-07-05,1.96,1,3
13129533,Room in loft-like ground Floor apt,3710740,Daniel,Manhattan,Harlem,40.81777,-73.9535,Private room,60,1,63,2019-06-07,1.74,2,0
13129607,Spacious Studio in the heart of NYC's East Village,11935406,Brandon,Manhattan,East Village,40.72684,-73.98938,Entire home/apt,123,2,7,2017-02-05,0.2,1,0
13129664,Large/Modern 1 Bed Apt Williamsburg,65674570,Gabby,Brooklyn,Williamsburg,40.71529,-73.96398,Entire home/apt,189,3,6,2016-12-27,0.16,1,0
13130036,Upper-East Side 1 Bedroom Gem Duplex with Garden,12810744,Vivian,Manhattan,Upper East Side,40.77586,-73.95164,Entire home/apt,235,120,8,2016-10-27,0.23,1,12
13130313,Studio in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76502,-73.99277,Entire home/apt,90,30,11,2019-05-01,0.33,31,223
13130332,Welcome to Williamsburg,16708043,Justin,Brooklyn,Williamsburg,40.71066,-73.95726,Private room,85,1,42,2017-11-24,1.14,1,0
13130565,Private bedroom in two bedroom apartment one,73124477,Alexander,Brooklyn,Crown Heights,40.67433,-73.94243,Private room,40,5,119,2019-05-31,3.16,2,3
13130744,Uptown Bronx Apartment,73126926,Real Estate To Go,Bronx,Williamsbridge,40.88493,-73.8618,Entire home/apt,67,3,205,2019-06-12,5.39,1,140
13134161,"Peaceful home, industrial neighborhood",460765,Jack,Brooklyn,Gowanus,40.68164,-73.98631,Private room,63,2,2,2016-06-19,0.05,1,0
13135097,"Beautiful, New, 1 BR, Heart of Williamsburg!",70178459,Chris,Brooklyn,Williamsburg,40.71401,-73.95664,Entire home/apt,150,1,6,2016-12-25,0.16,1,0
13135589,"Clean and Spacious Apt. in Bay Ridge, Brooklyn, NY",73179534,Iman,Brooklyn,Fort Hamilton,40.61778,-74.02736,Private room,70,2,8,2018-11-04,0.59,1,0
13135822,Gorgeous Bedroom in Manhattan Midtown West,54454582,Breath Beyond,Manhattan,Hell's Kitchen,40.76454,-73.99114,Private room,75,4,146,2019-07-06,3.89,3,73
13135904,"Cozy Studio in Times Square, NYC",10234636,Kunal,Manhattan,Hell's Kitchen,40.75855,-73.98931,Entire home/apt,99,30,19,2018-07-19,0.54,1,2
13136376,Spacious 2 Bedroom with Balcony,16110448,Gingie,Manhattan,East Harlem,40.79658,-73.93287,Entire home/apt,199,2,30,2019-06-03,0.8,1,30
13136536,SuiteBeach house near JFK & A Train to Manhattan,73190364,Reed,Queens,Edgemere,40.59534,-73.77209,Private room,195,4,0,,,1,0
13136912,Brighton Beach Studio Half Block From the Ocean,6909591,Eli,Brooklyn,Brighton Beach,40.57509,-73.96603,Entire home/apt,67,1,1,2016-06-05,0.03,1,0
13137538,Private Room minutes to/from Manhattan,206337,Anna,Queens,Sunnyside,40.7459,-73.92441,Private room,71,3,40,2019-05-21,1.06,1,286
13137970,Charming room in light filled apt,9614283,Sara Cecilia,Brooklyn,Bushwick,40.70158,-73.92023,Private room,35,3,7,2017-07-08,0.22,1,0
13139462,Lefferts garden gem,71853402,Lorraine,Brooklyn,East Flatbush,40.64302,-73.95022,Private room,100,1,30,2019-07-01,0.8,2,342
13139565,Private room in Williamsburg,73227676,Lindsay,Brooklyn,Greenpoint,40.72098,-73.94639,Private room,158,1,0,,,1,0
13139850,Big Room In Beautiful Bushwick 2br w/ Washer-Dryer,34731099,Matthew,Brooklyn,Bushwick,40.69096,-73.92352,Private room,30,1,0,,,1,0
13140220,RARE UES APT W/PRIV STREET ENTRANCE,35384978,Hans,Manhattan,Upper East Side,40.77504,-73.94945,Entire home/apt,138,1,95,2019-06-07,2.54,2,215
13140940,Large Sunlit Room-Quick Commute to Manhattan/NYC!,73247569,Sinida,Brooklyn,Bushwick,40.69989,-73.93617,Private room,52,1,97,2019-07-02,2.55,2,115
13141460,"Great space, great location!",46309248,Heather,Queens,Astoria,40.76776,-73.92707,Private room,120,1,1,2016-06-14,0.03,1,0
13142258,"Great 1 BR, 17 minutes to Times Square!",65652567,Wayne,Queens,Woodside,40.74377,-73.9024,Entire home/apt,125,2,156,2019-06-25,4.13,1,263
13145377,West Village Studio,22363037,Jessica,Manhattan,West Village,40.73733,-74.00392,Entire home/apt,119,3,1,2016-08-03,0.03,1,0
13148370,Beautiful Garden Level Apartment in Brooklyn,18893401,Angela,Brooklyn,Fort Greene,40.68457,-73.96969,Entire home/apt,225,2,11,2017-06-15,0.3,1,0
13149690,Private Cozy Bedroom - Central Park North,72008788,Chris,Manhattan,Harlem,40.79952,-73.95248,Private room,75,3,107,2019-06-13,2.86,1,279
13150529,Private Loft Bedroom in Bushwick,5561136,Yazmiyn,Brooklyn,Bushwick,40.6861,-73.90977,Private room,60,5,0,,,1,0
13151072,Apartment in a heart of NY,52049429,Natalia,Manhattan,Hell's Kitchen,40.75989,-73.98832,Entire home/apt,70,2,112,2019-06-24,2.97,1,11
13151075,ASTORIA APARTMENT OUTDOOR SPACE,18051286,Danielle,Queens,Astoria,40.77221,-73.92901,Private room,50,1,0,,,1,0
13152876,Spacious & Sunny Private Room in Williamsburg!,65252597,Zac,Brooklyn,Williamsburg,40.71038,-73.95397,Private room,45,3,1,2016-10-27,0.03,1,0
13152955,Peaceful West Village 1 Bedroom Apt,962936,Daniel,Manhattan,Greenwich Village,40.72953,-74.00148,Entire home/apt,600,5,24,2019-06-01,0.63,1,336
13153265,"Private Garden Apt in Park Slope, Brooklyn, NYC",41084247,Dena,Brooklyn,Park Slope,40.67001,-73.98347,Entire home/apt,175,4,31,2019-05-31,0.86,1,254
13153395,"Best Value 1,000SF 2BR Classic Brownstone",73400193,Spencer,Brooklyn,Crown Heights,40.67293,-73.95519,Entire home/apt,150,2,141,2019-07-06,3.79,1,299
13153768,Bright Room w/ a Brilliant Manhattan View,4218058,Jessica,Brooklyn,Fort Greene,40.68641,-73.97085,Private room,76,3,23,2017-11-14,0.62,2,177
13153856,Large 1BR Apt. in Williamsburg,47292710,Peter,Brooklyn,Williamsburg,40.71233,-73.94806,Entire home/apt,200,1,6,2016-07-25,0.16,1,0
13153886,Feel at Home,73406935,Nicky,Brooklyn,Bedford-Stuyvesant,40.68145,-73.94208,Entire home/apt,170,3,72,2019-06-23,2.0,1,255
13154343,Spacious Modern Alcove Studio in a Luxury Building,13739649,Alexander,Manhattan,Hell's Kitchen,40.76144,-73.99243,Entire home/apt,225,2,32,2019-06-25,0.85,1,44
13155196,Artist's Room in Large Apartment,7532592,Nicole,Brooklyn,Fort Greene,40.69497,-73.97209,Private room,50,7,2,2016-06-25,0.05,1,0
13155269,Modern Oasis in Central Park Slope,62660832,Deborah,Brooklyn,Park Slope,40.66954,-73.98226,Entire home/apt,150,30,42,2019-05-12,1.11,1,117
13155478,"One BR upper east, walk out to garden",68234238,Kyle,Manhattan,Upper East Side,40.77626,-73.94693,Private room,100,1,2,2016-06-13,0.05,1,0
13156126,"Brownstone garden 2 bedroom duplex, Central Park",5162192,Amy,Manhattan,Upper West Side,40.79831,-73.96052,Entire home/apt,202,30,8,2019-05-20,0.3,12,147
13156351,Bright Cozy Private Room near Columbia Univ,11309985,Jean,Manhattan,Upper West Side,40.80279,-73.96535,Private room,60,2,2,2016-05-31,0.05,2,0
13156625,1 bdrm/large studio in a great location,49125175,George,Brooklyn,Prospect Heights,40.67539,-73.96865,Entire home/apt,99,3,6,2016-12-10,0.16,1,0
13156842,Cozy Private Room #2 Two Beds Near JFK and J Train,62843071,Kevin And Kitty,Queens,Woodhaven,40.69546,-73.85062,Private room,38,1,170,2019-06-06,4.49,4,192
13156881,"Cozy Bedroom- Beautiful, Historical Location",34160620,Charlotte And Mary,Manhattan,Harlem,40.82267,-73.94677,Private room,70,1,58,2019-06-13,1.55,2,0
13156982,Sunny New Artist's 1BR In Greenpoint,62285182,Brian,Brooklyn,Greenpoint,40.73432,-73.95145,Entire home/apt,117,2,17,2016-11-19,0.47,1,0
13156998,1 BR / studio right by Central Park,3671013,Neha,Manhattan,Midtown,40.76365,-73.97754,Entire home/apt,200,1,0,,,2,0
13157014,"2 BEDROOMS, 1 BATH, FULL FRONTAL OCEANVIEW",65825355,Paul,Brooklyn,Brighton Beach,40.57762,-73.95662,Entire home/apt,99,3,0,,,1,0
13157147,Spacious 1 BR Apartment w/ private backyard,2708284,Agustina,Brooklyn,Bedford-Stuyvesant,40.69266,-73.94553,Private room,75,6,37,2019-06-17,1.53,1,329
13157343,Spacious one bedroom by beautiful Fort Tryon park,73459264,Leslie,Manhattan,Inwood,40.86383,-73.92905,Entire home/apt,105,4,7,2019-01-02,0.19,1,0
13162066,Convenient & comfortable studio near Penn Station,73505108,Ryan,Manhattan,Chelsea,40.75037,-73.99858,Entire home/apt,130,6,63,2019-06-23,1.68,1,34
13162150,"Sunfilled, clean, MONTHly discount",4326776,Sabina,Queens,Woodside,40.74457,-73.90474,Private room,80,14,0,,,1,0
13163474,"Cozy, Sunny, UWS Junior One Bedroom",16205472,Sami,Manhattan,Upper West Side,40.79296,-73.97456,Entire home/apt,100,4,2,2018-07-23,0.09,1,83
13163670,Sunny 1BR in Crown Heights,23080138,Andrew,Brooklyn,Crown Heights,40.67194,-73.95182,Entire home/apt,195,2,0,,,1,0
13164204,Beautiful Big Bedroom In Shared Apt-Roof/Balcony,55292741,Samantha,Brooklyn,Bushwick,40.70153,-73.92244,Private room,115,2,0,,,1,0
13164373,Spacious art deco 2 BR in Hudson Heights,473497,Jennifer,Manhattan,Washington Heights,40.85487,-73.93509,Entire home/apt,175,1,0,,,1,0
13164444,Luxury Loft in Renovated Warehouse with 2 terraces,15221605,Elizabeth,Brooklyn,Williamsburg,40.71102,-73.95123,Entire home/apt,269,7,1,2016-07-20,0.03,1,0
13164658,Classic NYC Loft in the heart of Tribeca,10578546,Kara,Manhattan,Tribeca,40.71549,-74.00804,Entire home/apt,325,3,6,2018-07-04,0.18,1,333
13164770,Sunny Bedroom in Beautiful Apartment in Bushwick,22851099,Elena,Brooklyn,Bushwick,40.69074,-73.91705,Private room,40,1,0,,,1,0
13165250,Cozy Apartment In Inwood!,43272945,Corey,Manhattan,Inwood,40.8679,-73.91842,Entire home/apt,80,1,2,2016-07-18,0.06,1,0
13165301,Three bedroom house in Forest Hills NY,68848703,Rupi,Queens,Forest Hills,40.71939,-73.85127,Entire home/apt,509,3,7,2018-09-13,0.2,2,264
13165500,"Cozy, chic Williamsburg apartment",4104874,Lauren,Brooklyn,Williamsburg,40.71021,-73.94944,Entire home/apt,200,2,1,2016-06-12,0.03,1,0
13166383,"Washington Street, Lux Svcd 1bd in West Village",22541573,Ken,Manhattan,West Village,40.72993,-74.01,Entire home/apt,278,30,0,,,87,350
13166495,Large 1-bedroom apartment with amazing rooftop,73550526,Claudia,Manhattan,East Village,40.72884,-73.98548,Entire home/apt,195,2,7,2017-05-29,0.19,1,0
13167017,"East 19th Street, Charming 1Bd Serviced Apt",22541573,Ken,Manhattan,Gramercy,40.73754,-73.98741,Entire home/apt,225,30,1,2017-07-31,0.04,87,249
13167453,Crash Pad Close to LGA/JFK/Manhattan,21216008,Jose,Queens,Jackson Heights,40.74989,-73.87829,Shared room,35,1,120,2019-06-21,3.18,4,340
13167611,Massive apartment minutes from Manhattan!,15430149,Ivette,Queens,Ditmars Steinway,40.77367,-73.91597,Entire home/apt,92,2,1,2018-10-07,0.11,1,0
13167621,Your Home near the Central Park,73561955,Baichuan,Manhattan,Upper West Side,40.79559,-73.96434,Private room,65,7,0,,,1,0
13168302,Gorgeous brownstone duplex in prime Boerum Hill,64098159,Lucinda,Brooklyn,Boerum Hill,40.68662,-73.98305,Entire home/apt,300,30,0,,,1,36
13168677,"Tidy, Private Room in Brooklyn, a Commuter's Dream",45451107,Jamie,Brooklyn,Fort Greene,40.68445,-73.97168,Private room,95,2,54,2019-05-27,1.44,1,0
13169181,LARGE BEDROOM AND PRIVATE BATHROOM ..ASTORIA!,5430458,Christian,Queens,Astoria,40.76672,-73.92769,Private room,95,4,45,2019-07-04,1.19,1,93
13169559,Hell's Kitchen Enclave: a Diamond in the Rough.,73583445,Michael,Manhattan,Hell's Kitchen,40.76511,-73.99432,Entire home/apt,119,4,136,2019-06-15,3.59,1,17
13169806,Unique Studio in Chelsea,988088,Tale,Manhattan,Chelsea,40.74729,-74.00244,Entire home/apt,154,2,23,2019-06-02,0.62,1,4
13170049,Private Bedroom in a 3 BR Apt on Riverside Drive,7141050,Mayra,Manhattan,Inwood,40.86709,-73.92962,Private room,80,2,12,2017-12-27,0.34,2,49
13170106,Bright & spacious east village apartment,21425186,Doug,Manhattan,East Village,40.72333,-73.98795,Entire home/apt,250,3,0,,,1,0
13170159,Brooklyn Brand New Studio,62535444,Alex,Brooklyn,Manhattan Beach,40.57867,-73.95227,Entire home/apt,99,1,41,2019-07-04,1.1,2,363
13170687,Beautiful  En suit,73445541,Joseph,Queens,Bayside,40.77439,-73.77723,Private room,75,10,0,,,1,365
