id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16156753,Quiet Bedroom with Own bathroom Near City,105455587,Lisa,Queens,Forest Hills,40.71746,-73.85667,Private room,60,1,0,,,1,0
16157387,HUGE BEAUTIFUL 3 BEDROOMS APARTMENT WITH ALL,7858210,Maxime,Manhattan,Harlem,40.81588,-73.93984,Entire home/apt,400,2,3,2018-09-25,0.1,4,180
16157731,Brooklyn Heights Garden Level,105461266,Stephen,Brooklyn,Brooklyn Heights,40.69107,-73.99378,Entire home/apt,200,4,71,2019-06-29,2.3,1,230
16158270,"Studio w/EIK & Backyard, 23 Minutes to Manhattan",105310740,Margareth,Brooklyn,Bedford-Stuyvesant,40.68301,-73.95305,Entire home/apt,76,30,7,2019-06-29,0.27,3,310
16158314,Cozy Apartment in Williamsburg,20195183,Yossi,Brooklyn,Williamsburg,40.71749,-73.95246,Entire home/apt,200,2,9,2019-04-23,0.29,1,0
16159444,YOUR IDEAL HOME / 20steps to Subway,27977412,Daria,Brooklyn,East Flatbush,40.64583,-73.9483,Shared room,25,30,10,2018-07-12,0.32,4,332
16159778,Cozy room in Williamsburg,13483196,Noelle,Brooklyn,Williamsburg,40.71212,-73.96086,Private room,90,1,0,,,1,0
16159901,1 Bedroom Presidential at Wyndham Midtown 45,69545883,Chayla,Manhattan,Midtown,40.75228,-73.97185,Private room,799,2,1,2016-12-30,0.03,12,365
16160189,Private Double Room in Bushwick Loft,6007970,Irem,Brooklyn,Williamsburg,40.70666,-73.93666,Private room,45,3,31,2019-03-03,1.01,1,0
16160621,"Elegant, Prime West Village 1 Bedroom",105481269,Michael,Manhattan,West Village,40.73678,-74.00566,Entire home/apt,800,5,0,,,1,88
16160783,Gorgeous Room with Private Bathroom in Manhattan,104926837,Julia,Manhattan,Financial District,40.70654,-74.00712,Private room,176,3,123,2019-06-30,3.9,3,17
16161688,Big Room in Cool Williamsburg Loft - Long Stays,415660,Carmen,Brooklyn,Williamsburg,40.71332,-73.96585,Private room,85,6,7,2019-05-27,0.23,2,19
16161819,Cozy Room in a 2BR Apartment,83732495,Debbie,Brooklyn,East Flatbush,40.65221,-73.93634,Private room,21,5,4,2017-04-30,0.15,1,0
16161888,Chill 2BD in Brooklyn,105489342,Josephine,Brooklyn,Brownsville,40.66041,-73.91562,Entire home/apt,129,2,73,2019-06-24,2.34,1,82
16161905,Large 2-bedroom Brownstone with Artistic Charm,30110593,Arash,Brooklyn,Bedford-Stuyvesant,40.68226,-73.9485,Entire home/apt,135,3,0,,,1,0
16162247,Gorgeous 1 Bedroom in Prime Location in Brooklyn!,88384901,Nehia,Brooklyn,South Slope,40.66707,-73.98611,Private room,145,4,0,,,1,0
16162363,Quiet Private Room in Manhattan,104926837,Julia,Manhattan,Financial District,40.70551,-74.00735,Private room,113,3,131,2019-07-04,4.21,3,12
16162621,NEW! Exceptional 2BR/1BA Williamsburg Oasis,104781467,Russell,Brooklyn,Williamsburg,40.71306,-73.94856,Entire home/apt,199,3,1,2016-12-11,0.03,1,0
16162933,Bronx Bed and Breakfast,101289150,David & Elaine,Bronx,Castle Hill,40.82286,-73.84765,Entire home/apt,86,2,86,2019-06-10,2.76,1,171
16163275,Super Large & Cozy One Bedroom Apartment,78433586,Fayth,Queens,Astoria,40.76001,-73.91865,Entire home/apt,95,2,9,2017-08-26,0.29,1,212
16163672,"1 Bedroom in the Heart of The Upper East Side, NY",60495305,Joe,Manhattan,Upper East Side,40.7732,-73.95857,Private room,100,2,14,2018-01-01,0.46,1,0
16163725,ENTIRE 1BR in the heart of NYC !,68544687,Maria,Manhattan,Nolita,40.72321,-73.99514,Entire home/apt,199,3,3,2017-05-28,0.1,1,0
16163768,Beautiful Queen Private Room in Financial District,104926837,Julia,Manhattan,Financial District,40.7054,-74.00763,Private room,146,3,104,2019-06-17,3.31,3,7
16163874,Amazing Designer  Brownstone Garden  Apartment,105507665,Paul,Brooklyn,Bedford-Stuyvesant,40.68249,-73.93234,Entire home/apt,150,4,73,2019-06-24,2.33,1,228
16164264,**Cozy Room In Hip Ultra Location LES/NOLITA**,105511610,Laura,Manhattan,Lower East Side,40.71916,-73.99229,Private room,98,2,76,2019-06-24,2.42,1,46
16164399,Lovely 3 Bedrm Apt Perfect for Groups & Families,1538057,Catherine,Brooklyn,Bedford-Stuyvesant,40.69501,-73.93363,Entire home/apt,25,2,50,2019-06-15,1.65,1,6
16164497,"Quincy Lighthouse | Modern, Luxury 2-bedroom Oasis",105513623,Kristin,Brooklyn,Bedford-Stuyvesant,40.6885,-73.93283,Entire home/apt,130,2,51,2019-06-30,1.76,1,83
16164613,Cozy studio with stunning views of Dwntwn,48832831,Ryan,Manhattan,Upper West Side,40.77146,-73.98906,Entire home/apt,200,2,3,2016-12-18,0.1,1,0
16164699,"home away from home :-) English, русский, עברית",42814202,Irisha,Queens,Fresh Meadows,40.74271,-73.78749,Entire home/apt,94,1,18,2019-05-02,0.6,3,173
16164856,Sun filled gem in the heart of the East Village,12610226,Kumara,Manhattan,East Village,40.72315,-73.97878,Entire home/apt,150,5,8,2018-09-23,0.26,1,0
16165498,"Private, Clean, Spacious Room with Full Bathroom",28875304,Sebastian,Brooklyn,Bushwick,40.68856,-73.91503,Private room,85,4,4,2019-01-02,0.13,2,8
16166989,"Cozy Bedroom in Loft Apartment, W'burg Brooklyn",4936720,Mac,Brooklyn,Williamsburg,40.71545,-73.95406,Private room,110,1,77,2019-06-12,2.51,2,39
16170544,Amazing studio in the heart of chelsea!,86115767,Liad,Manhattan,Chelsea,40.74485,-74.00186,Entire home/apt,60,1,124,2019-07-04,3.94,1,86
16171293,Sunny cozy room next to park,10737943,David,Manhattan,Upper East Side,40.77257,-73.94616,Private room,48,30,7,2019-05-12,0.26,10,342
16171595,Cozy Apartment,105162882,Jian,Manhattan,Upper West Side,40.7987,-73.9621,Private room,110,1,1,2016-12-07,0.03,1,0
16171868,"Private room in Bushwick, 20 minutes to Manhattan!",73447493,Alana,Brooklyn,Bedford-Stuyvesant,40.69587,-73.93407,Private room,60,2,37,2019-06-24,1.18,1,90
16172073,Sunny renovated 1 BR in Brooklyn by Prospect Park,105572605,Peter,Brooklyn,Flatbush,40.64745,-73.96207,Entire home/apt,72,1,15,2019-06-23,3.13,1,1
16172162,"Gorgeous, sun-drenched private apt in Harlem",72808547,Jeremy,Manhattan,Harlem,40.80804,-73.943,Entire home/apt,120,4,22,2019-06-24,0.71,1,0
16172498,Cozy and quiet room on Broadway 2!,102383709,Mark & Will,Manhattan,Harlem,40.83069,-73.94779,Private room,58,4,131,2019-06-26,4.17,2,115
16172895,Studio in beautiful Chelsea - close to everything!,9007993,Mary,Manhattan,Chelsea,40.74111,-73.99594,Entire home/apt,150,3,2,2017-08-13,0.08,1,0
16173500,"Cozy room w/ window in Ridgewood, Queens.",105582490,Joseph,Queens,Ridgewood,40.71041,-73.90977,Private room,40,2,20,2018-04-13,0.64,1,0
16173564,The Gnome House “ Oasis in the city “,92828204,Claire,Manhattan,Midtown,40.75979,-73.96444,Entire home/apt,1200,1,36,2019-06-09,1.64,1,354
16174233,QUIET OASIS IN THE MIDDLE OF MANHATTAN NYC,9293730,Inna,Manhattan,Upper East Side,40.76982,-73.95697,Entire home/apt,89,30,11,2019-06-22,0.4,16,261
16174929,Cosy Room in Williamsburg House,22432953,Charles-Hugo,Brooklyn,Williamsburg,40.70816,-73.94822,Private room,55,4,3,2017-05-05,0.1,1,0
16175367,New York Christmas in Astoria,1354727,Courtney,Queens,Astoria,40.77572,-73.9339,Entire home/apt,150,5,2,2019-01-01,0.07,2,0
16175456,Large luxury private room in Williamsburg!,1314045,Tim,Brooklyn,Williamsburg,40.71341,-73.94824,Private room,99,1,230,2019-07-05,7.28,3,353
16175740,"和缘阳光民宿 停车方便,环境优美 宽敞明亮,中英文服务｡",105074140,Emmy,Queens,Flushing,40.76153,-73.80304,Private room,38,1,69,2019-02-27,2.19,4,0
16177263,The Wild Wild West (village),45520477,Nina,Manhattan,West Village,40.73365,-74.0041,Entire home/apt,500,3,21,2019-05-28,0.73,1,365
16177837,Stunning 1 BR with high end finishes,61391963,Corporate Housing,Manhattan,Kips Bay,40.74,-73.97936,Entire home/apt,142,30,9,2019-06-03,0.3,91,342
16177970,"Charming private room quiet, Doorman in Manhattan",65974774,Geo,Manhattan,Upper East Side,40.77372,-73.95418,Private room,114,1,40,2019-04-26,1.28,3,324
16178531,2 Floor Epic Loft in Prime Bushwick,3473672,Andrew,Brooklyn,Williamsburg,40.70484,-73.9377,Entire home/apt,175,2,21,2019-06-28,0.81,1,313
16178928,Unbeatable Location and Charm in the West Village,83929409,William,Manhattan,West Village,40.73621,-74.00612,Entire home/apt,350,2,5,2019-07-01,0.16,1,0
16179502,Charming room well located !!!!,13325936,Madi,Manhattan,East Harlem,40.79275,-73.94191,Private room,60,5,1,2017-01-02,0.03,1,0
16179862,Clean and Comfy Private Bedroom,95766078,Alex,Brooklyn,Bedford-Stuyvesant,40.68367,-73.95101,Private room,75,1,0,,,2,0
16180783,Spacious 2 Bedroom Apartment with Balcony,6338496,Jason,Queens,Middle Village,40.71157,-73.87619,Entire home/apt,85,30,0,,,1,280
16182780,Newly Furnished Bedroom in NYC apt,105668518,Benny,Manhattan,Washington Heights,40.8407,-73.93886,Private room,100,2,4,2017-05-08,0.13,1,0
16185437,Cozy Bedroom in Centrally Located Apartment,22243853,Annie,Brooklyn,Williamsburg,40.7142,-73.96408,Private room,60,3,21,2018-09-11,0.72,1,0
16186828,Cleaning,563530,Misael,Bronx,Kingsbridge,40.86352,-73.90503,Private room,80,30,0,,,1,365
16189705,Spacious and Cozy Room in the East Village,5998815,Brecht,Manhattan,Stuyvesant Town,40.73052,-73.9778,Private room,85,3,16,2019-06-21,0.51,1,9
16190110,Private room in Flatbush Brooklyn!,19238497,Azu,Brooklyn,Prospect-Lefferts Gardens,40.65538,-73.96056,Private room,36,7,8,2017-08-19,0.26,1,0
16190577,Private room with private bathroom,43729733,Rod,Manhattan,East Harlem,40.78565,-73.94268,Private room,150,1,56,2019-06-24,1.79,1,272
16190902,Your point in Chelsea,32084117,Fernando,Manhattan,Chelsea,40.74183,-73.99997,Entire home/apt,330,2,124,2019-05-27,3.94,1,317
16191596,Sunny Room B in China town of BK/ 8 min to Subway,105640471,Jason,Brooklyn,Sunset Park,40.64024,-74.01573,Private room,54,1,18,2018-11-11,0.61,8,241
16191889,Williamsburg - Terrace apartment,12943509,Grace,Brooklyn,Williamsburg,40.713,-73.94109,Private room,35,3,0,,,1,0
16191967,Sunny new room D/ 30mins to Manhattan3,105640471,Jason,Brooklyn,Sunset Park,40.64074,-74.01512,Private room,53,1,18,2019-06-17,0.63,8,360
16192835,Modern Artist's Loft in East Williamsburg/Bushwick,47453782,Avi,Brooklyn,Williamsburg,40.70729,-73.93129,Entire home/apt,175,2,44,2019-05-12,1.43,1,3
16193259,Sunny new room C/ 30mins to Manhattan,105640471,Jason,Brooklyn,Sunset Park,40.64052,-74.01539,Private room,48,1,10,2019-06-10,0.71,8,240
16193729,Mini room with Full size bed A /8 min to Subway R,105640471,Jason,Brooklyn,Sunset Park,40.64167,-74.01532,Private room,39,3,23,2019-01-02,0.82,8,137
16193749,Large 2 bed cozy room in queens,105753805,Kevin,Queens,Elmhurst,40.74396,-73.87476,Private room,70,1,8,2019-06-08,0.26,1,302
16194283,Private Room in Beautiful Brooklyn Private House.,40532977,Johari,Brooklyn,Bedford-Stuyvesant,40.68128,-73.91196,Private room,29,60,13,2019-05-01,0.42,4,51
16194421,Historic Lower East Side,42734669,Rebecca,Manhattan,Chinatown,40.7155,-73.99198,Entire home/apt,120,20,4,2017-10-09,0.13,1,0
16194651,Gorgeous one bedroom apartment.,105762561,Kim,Queens,Jamaica,40.68038,-73.77244,Entire home/apt,125,3,42,2019-06-10,1.85,3,348
16194815,Renovated Harlem Brownstone Apartment,31820164,Tysun,Manhattan,Harlem,40.81816,-73.94544,Entire home/apt,100,4,62,2019-06-17,2.1,1,80
16195143,Spacious RM in Home with Backyard/Near Metro,105394139,Ciprian,Bronx,Fordham,40.86914,-73.8951,Private room,79,3,73,2019-06-20,2.79,4,69
16199608,Williamsburg. Non profit . Artist,312722,Kristian & Di,Brooklyn,Williamsburg,40.7087,-73.95427,Private room,70,20,3,2018-10-27,0.15,4,275
16201857,Bahia Brazil Vibe,7824337,Miralva,Brooklyn,Flatbush,40.65202,-73.96325,Private room,95,3,14,2018-08-27,0.46,2,0
16201959,Beautifull Bed Stuy 1bdrm apt with outdoor space!,67523,Kv,Brooklyn,Bedford-Stuyvesant,40.69097,-73.93612,Entire home/apt,77,2,51,2019-07-07,3.1,1,5
16202083,"Modern Room in a Cozy, Colorful Apartment",11073179,Sandra,Brooklyn,Prospect-Lefferts Gardens,40.66122,-73.94867,Private room,75,1,3,2019-02-23,0.1,1,0
16202095,Williamsburg Studio w/ Balcony & Stunning View,6277934,Alex,Brooklyn,Williamsburg,40.71868,-73.94918,Entire home/apt,210,4,0,,,1,0
16202302,NYC Living!,104814891,Kirra,Manhattan,Chinatown,40.71521,-73.99169,Private room,80,2,152,2019-07-05,5.01,1,105
16202962,"Stunning modern 1BR APT, 15min from grand central",105828180,Guy,Queens,Sunnyside,40.74604,-73.9217,Entire home/apt,120,2,78,2019-06-14,2.55,3,135
16204030,Penthouse + private patio in Williamsburg,34307713,Sam,Brooklyn,Williamsburg,40.71422,-73.95732,Entire home/apt,175,2,71,2019-06-20,2.35,1,68
16204655,Awesome spot in Bushwick,78119367,Joel,Brooklyn,Bushwick,40.7015,-73.9266,Private room,82,2,0,,,1,0
16205027,"Private room, Sunny topfloor apartment Cobble Hill",22511613,James,Brooklyn,Cobble Hill,40.68714,-73.99283,Private room,114,1,2,2017-11-05,0.09,2,0
16205154,"Cozy Ground Floor in Park Slope, BK",17167740,Andrea,Brooklyn,South Slope,40.66593,-73.9879,Private room,93,2,34,2018-01-04,1.11,1,34
16205219,Double room in spacious Morningside apartment,28365672,Lucy,Manhattan,Morningside Heights,40.80793,-73.95799,Private room,55,6,0,,,1,0
16205272,Sunny 2 Bed w/Terrace in Brownstone,104238268,Kory,Manhattan,Harlem,40.81309,-73.94614,Entire home/apt,199,30,16,2017-12-31,0.57,1,150
16205431,Longer-term 2-bedroom in Nolita with terrace.,7618966,Steve,Manhattan,Nolita,40.72243,-73.996,Entire home/apt,387,1,0,,,1,0
16205491,BEAUTIFUL 1-BEDROOM @ דירה שווה בוויליאמסבורג,8682765,Nimrod,Brooklyn,Williamsburg,40.71497,-73.93905,Entire home/apt,150,7,0,,,1,0
16205941,Cozy 1 bedroom in brooklyn 30max to manhattan,63834432,Camille,Brooklyn,Williamsburg,40.70781,-73.93926,Private room,58,1,1,2016-12-08,0.03,1,0
16206077,Two bedroom apartment in Williamsburg,1865198,Evelyne,Brooklyn,Williamsburg,40.71157,-73.95846,Entire home/apt,185,8,2,2017-05-22,0.07,1,59
16206313,Convenient place in Manhattan,49699620,Louise,Manhattan,Upper East Side,40.77968,-73.94815,Private room,90,3,7,2018-01-15,0.22,3,0
16206383,Bright Room in the Heart of Astoria,2568028,Maria,Queens,Astoria,40.76963,-73.92993,Private room,50,1,5,2016-12-17,0.16,1,0
16206794,1BR apartment one block from Columbia U and subway,9601972,Samer,Manhattan,Morningside Heights,40.80724,-73.96348,Entire home/apt,189,2,1,2017-01-04,0.03,1,0
16206887,Private room in Brooklyn house with backyard,43754478,Thomas,Brooklyn,Bedford-Stuyvesant,40.69878,-73.94607,Private room,50,5,5,2017-04-28,0.17,1,0
16207381,Airy 2-Bedroom Apt with Terrace in Spanish Harlem,7913732,Sarah,Manhattan,East Harlem,40.79952,-73.93764,Entire home/apt,240,3,4,2018-09-03,0.17,1,7
16208920,Home away from home in heart of BK,5237407,Jenima,Brooklyn,Prospect-Lefferts Gardens,40.66155,-73.94674,Entire home/apt,131,2,20,2019-06-23,0.73,2,0
16212477,Bright big bedroom in Brooklyn,9119410,Marie,Brooklyn,Kensington,40.63501,-73.97298,Private room,80,1,1,2016-12-10,0.03,1,0
16212767,Studio with private entrance near Central Park.,6082745,Tracey,Manhattan,Upper West Side,40.78361,-73.9732,Entire home/apt,225,10,14,2019-04-24,0.52,1,11
16213157,Huge Madison Avenue Loft,50760546,CRNY Monthly Rentals,Manhattan,Murray Hill,40.75089,-73.98059,Entire home/apt,139,30,2,2018-11-01,0.07,31,134
16213608,Modern room very near Manhattan with free pickup!,83627325,Jared,Queens,Sunnyside,40.74554,-73.91778,Private room,109,1,5,2018-10-21,0.17,4,356
16214199,Nice and spacious 3BR home in Queens,10762834,David,Queens,East Elmhurst,40.7617,-73.89134,Entire home/apt,165,2,32,2019-01-01,1.03,1,55
16214404,"Small but cozy room in Roosevelt Island, Location!",31207419,Yandong,Manhattan,Roosevelt Island,40.76213,-73.94889,Private room,45,2,1,2016-12-25,0.03,1,0
16214854,Spacious Brooklyn Apartment for Two,6134680,Amy,Brooklyn,Crown Heights,40.67476,-73.94209,Private room,50,1,35,2019-05-27,1.14,1,5
16215826,supper sunny apt!,105328014,Allan,Manhattan,Gramercy,40.73565,-73.98056,Entire home/apt,90,30,5,2019-06-16,0.16,1,154
16216301,Double Guestroom 30 mins to Downtown Manhattan,90658585,Faye,Staten Island,Tompkinsville,40.6339,-74.08513,Private room,55,3,6,2019-06-07,0.22,3,88
16217520,Designer's Rail-Road Apartment-Prime Williamsburg,8300022,Siria,Brooklyn,Williamsburg,40.7092,-73.9506,Entire home/apt,130,5,1,2017-01-01,0.03,1,0
16218094,Charming and Quiet West Village 1 BR,1873123,Belinda,Manhattan,West Village,40.73095,-74.00321,Entire home/apt,190,15,0,,,1,0
16219145,Loft Studio in Heart of Fort Greene,40721357,Randi,Brooklyn,Fort Greene,40.68814,-73.97452,Entire home/apt,150,2,34,2019-05-27,1.11,1,3
16220849,☝ Your Sweet Suite Spot ☝,69189948,Ella,Manhattan,Washington Heights,40.84862,-73.93299,Private room,75,2,45,2019-07-01,1.44,3,183
16221732,"A Comfortable, Cozy  Room",4013000,Mei,Queens,Bayside,40.75465,-73.77361,Private room,30,15,31,2019-05-06,0.99,2,142
16224040,Romantic Rooftop Studio with 360 Brooklyn views!,3479852,Benjamin,Brooklyn,Gowanus,40.68275,-73.98562,Entire home/apt,150,1,179,2019-06-27,5.69,1,0
16224408,Private one bedroom in Astoria (Halletts Point),1354727,Courtney,Queens,Astoria,40.77499,-73.93565,Private room,75,1,50,2019-06-18,1.59,2,61
16224523,1 Bedroom w/ common space in 4br Loft in Bushwick,386795,Reuben,Brooklyn,Bedford-Stuyvesant,40.68712,-73.91847,Private room,30,7,0,,,1,0
16226031,Spacious One Bedroom Apartment,106030531,Pablo,Manhattan,Morningside Heights,40.81456,-73.95953,Entire home/apt,110,7,1,2018-01-06,0.05,1,0
16226066,Room near park · 2 stops to Manhattan on N/D train,29314677,Ignat,Brooklyn,Sunset Park,40.64832,-73.99913,Private room,64,1,87,2019-07-01,2.82,1,42
16226219,"Williamsburg, Ground Flr Apt with Private Backyard",59101644,Anthony,Brooklyn,Williamsburg,40.71615,-73.94797,Entire home/apt,135,2,29,2019-06-07,0.93,1,82
16226427,(Williamsburg) Large bedroom with private balcony,11313668,Adam,Brooklyn,Williamsburg,40.70089,-73.94997,Private room,55,1,8,2019-03-24,0.26,2,0
16227237,"Spacious Studio in Prime Williamsburg, Brooklyn",1914516,Daniel,Brooklyn,Williamsburg,40.71134,-73.95953,Entire home/apt,165,1,3,2017-09-17,0.12,1,0
16227469,"HUGE Private Room, Doorman Building, quiet !",65974774,Geo,Manhattan,Upper East Side,40.77585,-73.95754,Private room,132,1,14,2019-05-26,0.51,3,326
16227620,Lovely 1 Bedroom Greenpoint Apartment Near Park,3548768,Elizabeth,Brooklyn,Greenpoint,40.72314,-73.94027,Entire home/apt,120,4,0,,,1,0
16227708,"Large sunny private bedroom, private garden",106043391,Samuel,Brooklyn,Greenpoint,40.72743,-73.94491,Private room,60,3,0,,,1,0
16227719,Queen Bed Room in Gowanus Boutique Hotel,33213436,Alec,Brooklyn,Gowanus,40.67831,-73.98358,Private room,169,1,34,2018-10-29,1.09,8,364
16228346,ENTIRE UNIT: MID TOWN NYC - GRAND CENTRAL STATION,43828940,James,Manhattan,Midtown,40.75343,-73.97313,Entire home/apt,119,3,0,,,1,0
16228505,Clean and Cozy Room in Meatpacking District,21422835,Kate,Manhattan,Chelsea,40.74383,-74.0034,Private room,120,3,0,,,1,0
16228697,Beautiful brownstone in Harlem- $2.75 bus from LGA,86509759,Roanne,Manhattan,East Harlem,40.80802,-73.94013,Private room,77,3,30,2019-06-28,0.98,1,90
16229170,big loft apartement in the Lower East Side,185745,Alessandra,Manhattan,Lower East Side,40.71278,-73.9919,Entire home/apt,200,1,26,2019-06-06,0.95,2,317
16229583,1 Bedroom in a large apartment w/ a private patio!,29263011,Justin,Brooklyn,Red Hook,40.67705,-74.01436,Private room,85,2,68,2019-07-01,2.22,1,69
16229585,Large Duplex on the west village with  Backyard,2279300,Jay,Manhattan,West Village,40.73015,-74.00304,Entire home/apt,400,3,17,2019-07-02,1.16,1,334
16229699,Cozy Studio in the heart of Washington Square Park,105799162,Taha,Manhattan,Greenwich Village,40.72925,-73.99927,Entire home/apt,200,1,12,2019-07-06,8.18,1,206
16230057,Comfortable Room in 3 Bedroom Apartment,38288406,Justin,Queens,Ridgewood,40.70063,-73.90474,Private room,30,15,0,,,1,0
16230255,Cozy room in the lively East Village,50053528,Julia,Manhattan,East Village,40.7246,-73.98258,Private room,80,3,110,2019-06-17,3.48,1,11
16230313,Comfy Sofa Bed in Cozy Apartment,89873550,TiffanyJoy,Brooklyn,Bedford-Stuyvesant,40.68441,-73.95099,Shared room,68,3,0,,,2,0
16230581,Cozy apartment in the heart of Williamsburg!,326185,Martina,Brooklyn,Williamsburg,40.71532,-73.95563,Entire home/apt,108,3,3,2017-07-28,0.1,1,0
16230640,"Comfy, Convenient Upper West Side Condo Room",61585315,Rachel & Preston,Manhattan,Upper West Side,40.78513,-73.97737,Private room,75,2,3,2017-03-26,0.1,1,0
16230905,Bright & Sunny Studio in the Upper East Side,49900664,Kelcey,Manhattan,Upper East Side,40.76954,-73.94904,Entire home/apt,91,2,2,2016-12-19,0.06,1,0
16232783,Private 1Br aparmtent on Floor 1 of my house,6677922,Ilya,Staten Island,Great Kills,40.55616,-74.16027,Entire home/apt,51,4,29,2019-06-22,0.97,1,15
16233577,Peaches Paradise.,101499766,Claudette,Queens,Springfield Gardens,40.68203,-73.75437,Private room,60,1,305,2019-07-07,9.83,2,341
16236157,Beautiful townhouse apt on historic street,2748223,Ming,Manhattan,Harlem,40.80447,-73.94623,Entire home/apt,120,14,1,2017-01-01,0.03,1,188
16236939,Charming light-filled apartment in Crown Heights,32031114,Joseph,Brooklyn,Crown Heights,40.67247,-73.95752,Entire home/apt,110,30,1,2017-01-02,0.03,1,0
16237242,Williamsburg Waterfront 2br + 2bath Apartment,3088873,Dave,Brooklyn,Williamsburg,40.72052,-73.96239,Entire home/apt,149,2,9,2017-06-05,0.29,1,0
16237773,Quiet and beautiful apartment near central park,18104054,Nicole,Manhattan,Upper East Side,40.76761,-73.95986,Entire home/apt,160,7,1,2017-01-01,0.03,1,0
16238449,Lovely apartment near Prospect Park.,19585203,Franny & Zooey,Brooklyn,Kensington,40.64571,-73.97449,Entire home/apt,90,7,2,2017-01-16,0.07,1,0
16238569,Beautiful Factory Loft in Greenpoint,9442323,Chelsea,Brooklyn,Greenpoint,40.73242,-73.9585,Entire home/apt,250,3,64,2019-06-29,2.15,1,72
16238620,Studio Near Columbia University,31391525,Olive,Manhattan,Upper West Side,40.80103,-73.96546,Entire home/apt,74,27,1,2016-12-07,0.03,1,0
16238779,Spacious Studio Duplex in Heart of Williamsburg!,36382944,Joshua,Brooklyn,Williamsburg,40.7152,-73.9623,Entire home/apt,230,31,2,2018-01-01,0.06,1,0
16239225,1 bedroom next to Prospect Park & SubwayStation,59442523,Josh,Brooklyn,Flatbush,40.65158,-73.96428,Private room,90,1,2,2017-08-20,0.09,2,0
16241319,Spacious Brooklyn 2BR house (with cat & parking!),24418469,Kirsten,Brooklyn,East Flatbush,40.64625,-73.95048,Entire home/apt,200,3,6,2019-01-01,0.2,1,0
16241833,One bedroom available with great access to trains!,71147912,Rachel,Brooklyn,Bushwick,40.7046,-73.92538,Private room,49,4,3,2018-01-01,0.1,1,0
16241951,Relax and Tune In,354891,Liz,Brooklyn,Crown Heights,40.67715,-73.94543,Shared room,100,2,0,,,1,364
16242067,Private bedroom in Morningside Heights,11081130,Sai Swaroop,Manhattan,Morningside Heights,40.81447,-73.9593,Private room,37,5,0,,,1,0
16242292,1 Bedroom Apartment in Willimasburg,45299546,Aude,Brooklyn,Williamsburg,40.71297,-73.93602,Private room,47,7,2,2017-07-16,0.07,1,12
16242753,Beautiful Upper East Side 1 bedroom,33200665,Christie,Manhattan,Upper East Side,40.77026,-73.95208,Entire home/apt,127,3,0,,,1,0
16242765,1 Bedroom w. private bath 15min to Central Park.,104177785,Carolina,Queens,Jackson Heights,40.75418,-73.88586,Private room,250,2,14,2017-09-10,0.51,1,1
16243676,APT FOR UP TO 4! Dream location & private terrace!,3991905,Romina,Manhattan,Gramercy,40.73873,-73.98714,Entire home/apt,250,3,1,2017-06-04,0.04,1,0
16243823,Warm Williamsburg Duplex Perfect for Christmas,32199225,Dania,Brooklyn,Williamsburg,40.7141,-73.94685,Entire home/apt,360,1,2,2016-12-26,0.06,1,0
16243941,Modern Authentic New York Living 1 BR Apartment,69131939,Olivia,Manhattan,Lower East Side,40.71343,-73.98677,Entire home/apt,200,4,25,2019-05-27,1.12,1,352
16244096,Room for rent in Brooklyn. 1 block from R train,106197850,Jamie,Brooklyn,Sunset Park,40.64318,-74.01329,Private room,50,7,1,2017-05-21,0.04,1,0
16244553,"Modern Private Studio for 2 in Arverne, Rockaway",106197923,Huilin,Queens,Arverne,40.58873,-73.79573,Entire home/apt,85,2,99,2019-06-22,3.15,1,56
16244634,Private Room/ 2BR Apt. Bedstuy/ Brooklyn,44458662,Melanie,Brooklyn,Bedford-Stuyvesant,40.68725,-73.93068,Private room,40,5,2,2017-07-20,0.08,1,0
16244843,Cozy room in the East Village - Manhattan,53836757,Felipe,Manhattan,East Village,40.72947,-73.9785,Private room,85,4,20,2018-12-27,0.65,1,12
16245005,Bedroom in the heart of Bushwick/Bed-stuy!!,3568330,Ken,Brooklyn,Bedford-Stuyvesant,40.69332,-73.93502,Private room,85,9,6,2018-07-22,0.22,1,10
16248277,Cozy and classic home,106233552,Coco,Queens,East Elmhurst,40.76652,-73.86651,Entire home/apt,239,3,12,2019-05-27,0.55,2,266
16251345,Sunny Cobble Hill 2 BR+ Cozy & Ecletic Brownstone,1468716,Peggy,Brooklyn,Cobble Hill,40.68631,-73.99624,Entire home/apt,700,4,3,2019-04-17,0.24,1,89
16251572,Lovely apartment in Williamsburg,35261699,Harry,Brooklyn,Greenpoint,40.72253,-73.9435,Private room,60,7,6,2018-12-30,0.2,1,62
16251715,NYC from Astoria Queens,75443454,Ana,Queens,Ditmars Steinway,40.77307,-73.91822,Private room,87,3,3,2019-04-19,0.1,2,343
16251963,"Gorgeous, sunny and cozy bedroom",40230231,Mor,Brooklyn,Greenpoint,40.72547,-73.94595,Private room,50,8,1,2019-01-02,0.16,1,2
16252722,Sunny large loft&rooftop in Williamsburg,18625208,Delphine,Brooklyn,Williamsburg,40.71606,-73.95135,Private room,85,2,4,2017-10-15,0.13,1,0
